"","$validation_var",".wx.1.id",".wx.3.experimental_condition",".wx.8.session_length",".wx.page_trail",".wx.pages_visited",".wx.user_agent","age","big_A10","big_A19","big_A24","big_A38","big_Ar11","big_Ar30","big_Ar37","big_C07","big_C08","big_C14","big_C26","big_C31","big_Cr20","big_Cr21","big_Cr29","big_Cr34","big_Cr39","big_E05","big_E06","big_E16","big_E18","big_E40","big_Er13","big_Er27","big_Er32","big_Er41","big_N02","big_N09","big_N22","big_N33","big_N36","big_Nr03","big_Nr12","big_Nr28","big_O04","big_O17","big_Or01","big_Or15","big_Or23","big_Or25","big_Or35","edu","fav_device","fbclid","gender","inc_cur","income","occ","os_pref","os_use","quit_early","rt_1","rt_2","rt_3","rt_4","rt_5","rt_6","seriousness","so","tech_interest","validation_kicked_in_2","vas_ar","vi_1","vi_2","vi_3","vi_4","vi_5","vi_6","z0_browser_screen_h","z0_browser_screen_w","start_time","end_time"
"142",FALSE,44565,"74VAS",3693,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",33,4.3,5,4.5,4.7,5,5,5,5,4.2,4.2,5,4.4,4.6,2.4,2.4,4.7,5,1,5,3.8,1,3.1,3.9,4.4,4.4,5,1.7,1,1.6,2.2,3.1,1,3.8,1.3,4,5,5,5,5,5,5,"06","Macbook",NA,"man","euro","4500","01","mac","mac",NA,133889,NA,40618,44403,44825,52518,"participate","ind",100,0,13,1,NA,1,1,1,1,1440,2560,2024-04-04 16:21:42,2024-04-04 17:23:15
"143",FALSE,87681,"89LIK",659,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0",19,4,4,4,4,4,3,5,4,4,3,3,2,1,2,2,5,3,2,2,3,4,4,3,3,4,4,4,4,4,5,4,3,4,4,3,4,5,2,4,3,4,"02","Personal%20Computer",NA,"woman","euro","2800","05","mac","win",NA,30294,NA,21829,26907,159242,368320,"participate","so",67,0,35,1,NA,1,1,1,1,1440,3440,2024-04-04 16:59:12,2024-04-04 17:10:11
"144",FALSE,97789,"89LIK",7846292,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - start.html",8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",24,4,5,4,5,5,5,5,5,4,3,5,4,5,4,2,5,5,2,4,2,1,5,2,4,5,5,5,2,4,1,1,4,4,2,3,4,4,4,5,3,4,"04","iPad",NA,"woman","euro","36000","05","mac","mac",NA,11471,NA,43421,37272,30006,75473,"participate","so",26,0,58,1,NA,1,1,1,1,982,1512,2024-04-04 18:39:14,2024-07-04 14:10:46
"145",NA,72549,NA,0,"start.html",1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-04 19:19:51,2024-04-04 19:19:51
"146",TRUE,14708,"74VAS",310,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15",21,4.8,3.5,2.5,3.2,4,3.6,5,2.7,2.5,2.7,4.1,2.3,2.7,1.9,2.7,2.5,3.6,1.3,2,2.2,1.9,3.1,3.6,2,4.2,4.2,3.3,1.6,3.8,1.7,1.5,4.2,5,2,4.7,5,5,3.9,2.8,4.2,5,"02","apple%20laptop",NA,"woman","euro","1500","05","mac","mac",NA,44291,NA,59780,36209,49613,54577,"participate","so",15,0,34,1,NA,1,1,1,1,900,1440,2024-04-04 19:46:38,2024-04-04 19:51:48
"147",FALSE,99667,"89LIK",526,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",21,5,4,4,4,5,1,5,5,1,5,5,3,5,4,4,5,3,2,4,4,3,5,2,3,5,5,2,1,4,1,2,2,NA,2,3,3,3,4,2,3,3,"02","Apple%20Ipad",NA,"woman","euro","250","05","win","win",NA,32174,NA,90504,112215,52826,123037,"participate","so",19,0,37,1,NA,1,1,1,1,1080,1920,2024-04-04 22:02:50,2024-04-04 22:11:36
"148",NA,96893,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-04 22:15:05,2024-04-04 22:15:05
"149",NA,10011,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ig",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-04 22:15:05,2024-04-04 22:15:05
"150",NA,95361,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-04 22:15:05,2024-04-04 22:15:05
"151",NA,85043,NA,0,"start.html",1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-04 22:46:27,2024-04-04 22:46:27
"152",FALSE,87902,"74VAS",315,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",22,4.2,3.1,3.7,3.2,3.4,2.7,3.6,2.4,2.7,3.1,4.6,3.3,3.5,2.7,2.7,3.4,2.7,3.2,3.3,4.6,3.5,3.7,3.5,3.4,4.4,3.5,3.7,2.2,3.3,3.2,2.7,3,2.7,1.9,2.7,2.9,3.1,3.2,1.3,2.6,2.6,"04","Android%20smartphone",NA,"woman","euro","100","05","win","win",NA,31003,NA,83098,52596,42862,64225,"participate","so",57,0,51,1,NA,1,1,1,1,720,1280,2024-04-05 10:42:17,2024-04-05 10:47:32
"153",NA,26982,NA,0,"start.html",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-05 12:08:05,2024-04-05 12:08:05
"154",NA,81302,NA,3995699,"start.html - start.html",2,"Mozilla/5.0 (compatible; Bytespider; spider-feedback@bytedance.com) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-05 16:12:56,2024-05-21 22:07:55
"155",NA,96318,NA,0,"start.html",1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-05 22:33:29,2024-04-05 22:33:29
"156",FALSE,55420,"66VASnt",266,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",22,4.4,2.5,3.8,3.7,4.1,2.4,3.8,2.9,3.5,3.6,5,3.4,3,3.7,2.4,2.3,1.9,2.4,2.3,3.1,1.4,1.9,3.4,2.9,2.4,2.3,5,2.8,4.4,4.1,5,5,4.6,3.3,4.9,3.2,5,4.7,5,4.5,4.4,"02","macbook%20or%20iphonr",NA,"woman","euro","900","05","mac","mac",NA,14967,39906,53871,33205,55140,64479,"participate","so",60,0,40,1,1,1,1,1,1,844,390,2024-04-06 20:12:58,2024-04-06 20:17:24
"157",FALSE,42905,"74VAS",285,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0",20,4.7,4.8,5,4.5,4.5,1.5,5,2.7,4.6,4.9,4.8,1,1,1,1,1,4.6,1,2.7,1.3,1.7,2.4,1.2,1,1.3,3.4,2.9,1.2,2.6,1.5,1,1.2,5,2.2,2.1,4.9,5,4.9,5,1.3,4.3,"02","PC",NA,"man","euro","1000","05","win","win",NA,31291,NA,51544,58166,32439,58934,"participate","so",100,0,58,1,NA,1,1,1,1,800,1280,2024-04-06 20:20:31,2024-04-06 20:25:16
"158",FALSE,98398,"74VAS",376,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",19,4.1,1.8,2,2,3.8,3.6,4.3,4.2,2.5,4,4.2,3.9,4.3,4.3,2.1,4.1,5,1.7,1.6,1.7,1.7,1.7,2.2,2.9,2.6,4.5,3.8,3.8,4.2,4.1,4.2,4.2,4.3,3.7,5,4,4,5,4.1,5,5,"02","Microsoft%20Surface",NA,"woman","euro","400","05","other","win",NA,36580,NA,68672,54190,36772,73347,"participate","so",70,0,25,1,NA,1,1,1,1,812,375,2024-04-06 20:52:46,2024-04-06 20:59:02
"159",FALSE,54412,"66VASnt",289,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",25,5,3.5,5,3.9,4.7,4.4,4.9,4.3,4.9,4.8,4.7,5,4.4,4,2.1,4.3,4.6,1.2,1.4,1,2.7,1.1,1,5,1.4,2.9,1.5,4.7,5,1.8,3.4,3.6,4,3.1,4.9,4.7,4.8,4.7,5,4.9,4.9,"02","Iphone",NA,"woman","euro","2200","05","mac","mac",NA,28058,48001,55989,44584,37772,71553,"participate","so",72,0,0,1,1,1,1,1,1,844,390,2024-04-06 20:59:48,2024-04-06 21:04:37
"160",NA,42340,NA,0,"start.html",1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"so",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-06 21:06:20,2024-04-06 21:06:20
"161",NA,94624,"74VAS",28,"start.html - 148.html",2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,NA,27825,NA,NA,NA,NA,NA,"participate","ind",NA,0,NA,1,NA,NA,NA,NA,NA,846,412,2024-04-06 22:17:59,2024-04-06 22:18:27
"162",FALSE,65733,"74VAS",491,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",24,4.6,3,3,4.3,5,4.1,4.7,2.2,2.1,3.5,4.8,1.2,2.2,4.3,2.4,2.4,4.8,1.6,1.3,1.1,2.2,4.4,1.8,1.2,2.7,4.7,4.8,4.1,1.5,3.6,4.5,3.6,5,3.9,3.3,4.6,5,3.9,4.2,1.2,3,"02","Windows%20Laptop",NA,"man","euro","1500","05","win","win",NA,7823,NA,64195,115000,90337,104904,"participate","ind",100,0,25,1,NA,1,1,1,1,1080,1920,2024-04-06 22:21:12,2024-04-06 22:29:23
"163",NA,87135,NA,0,"start.html",1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-06 22:33:04,2024-04-06 22:33:04
"164",TRUE,996,"66VASnt",381,"start.html - 148.html - 270.html - 392.html - thank.html",5,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36 EdgA/123.0.0.0",21,4.1,3,NA,NA,4.1,NA,NA,4,3.9,3.6,NA,NA,1.8,NA,NA,NA,NA,2,4.1,3.7,3,NA,2.2,NA,NA,NA,2.7,2.2,NA,NA,NA,3.6,2.3,NA,4.2,3.4,4,3.9,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,TRUE,74734,149295,127521,NA,NA,NA,"participate","so",NA,0,NA,1,1,1,NA,NA,NA,873,393,2024-04-07 08:24:21,2024-04-07 08:30:42
"165",FALSE,28467,"74VAS",440,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",23,4,3.9,3.8,4.6,3.6,2.8,4.9,3,4.6,3.7,4.8,4.7,3.4,2.6,3,4.6,4.6,4.3,3.7,2.6,3,3.5,3,2.6,3,3.1,4.9,2.1,4.1,1.7,3.3,3.2,4.4,2.6,4.5,4,2.7,3.7,3.9,4.8,5,"01","laptop%20hp",NA,"woman","euro","500","05","mac","other",NA,63815,NA,128030,67666,51860,57100,"participate","so",30,0,68,1,NA,1,1,1,1,864,1536,2024-04-07 09:26:17,2024-04-07 09:33:37
"166",NA,39670,"89LIK",136,"start.html - start.html - start.html - start.html - 148.html",5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"woman",NA,NA,NA,NA,NA,NA,10898,NA,NA,NA,NA,NA,"participate","so",NA,0,NA,1,NA,NA,NA,NA,NA,844,390,2024-04-07 09:37:49,2024-04-07 09:40:05
"167",FALSE,10387,"89LIK",336,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",22,4,3,2,3,2,1,5,3,3,4,5,2,4,2,2,5,5,1,3,4,4,4,3,3,4,4,4,1,3,2,4,4,5,2,5,4,5,5,5,5,5,"04","Windows%20laptop",NA,"woman","euro","5000","05","win","win",NA,27153,NA,43754,58209,31294,107501,"participate","so",8,0,62,1,NA,1,1,1,1,720,1280,2024-04-07 10:39:15,2024-04-07 10:44:51
"168",FALSE,95951,"89LIK",524,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",21,5,4,5,4,5,5,5,5,4,4,5,4,4,4,5,5,5,3,4,5,2,4,1,2,5,5,2,1,3,1,2,3,4,1,4,3,5,4,5,4,4,"02","PC",NA,"woman",NA,NA,"05","mac","win",NA,34708,NA,60052,83633,78540,150162,"participate","so",46,0,53,1,NA,1,1,1,1,864,1536,2024-04-07 11:21:02,2024-04-07 11:29:46
"169",FALSE,34055,"66VASnt",252,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",25,4.7,4.6,4.6,4.3,3.5,4.3,4.4,2,2.9,2.9,4.1,1.6,2.2,1.7,2.3,2.7,3.9,1.5,4,1.6,2.2,2.7,3.2,1.8,3.7,3.1,4.2,2.5,3.4,3.5,4.3,3.5,1.8,2.2,4.9,5,5,4.7,4.7,5,4.9,"04","Acer/windows%20Laptop",NA,"woman","euro","1100","05","win","win",NA,34961,47349,38591,31472,33698,62199,"participate","ind",26,0,64,1,1,1,1,1,1,720,1280,2024-04-07 13:08:14,2024-04-07 13:12:26
"170",FALSE,17088,"66VASnt",614,"start.html - 148.html - 270.html - 270.html - 392.html - 469.html - demosend.html - thank.html",8,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Mobile/15E148 Safari/604.1",20,4.9,3.9,4.3,4.5,3.9,4.7,4.4,2,1.9,2.6,3.8,1.8,2.6,1.9,2.1,3.5,3.9,3.4,4.7,4.8,3.5,4.7,3.1,3.5,4.4,3.8,1.4,2.7,2.6,1.9,1.5,1.9,2.3,2.2,4.6,3.3,3,4.1,3.9,5,5,"02","Apple%20Smartphone",NA,"woman",NA,NA,"05","mac","mac",NA,55583,66800,80372,73065,80212,254979,"participate","so",27,0,44,1,1,1,1,1,1,812,375,2024-04-07 15:22:31,2024-04-07 15:32:45
"171",FALSE,34086,"89LIK",4180,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - start.html",8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0",25,5,3,5,5,5,2,5,4,3,3,5,3,2,2,1,4,5,2,3,4,2,4,1,3,3,3,4,5,2,4,4,4,4,4,4,2,2,5,5,5,4,"04","lenovo%20laptop",NA,"man","euro","1000","01","win","win",NA,33344,NA,51032,64452,45388,57430,"participate","so",100,0,10,1,NA,1,1,1,1,1080,1920,2024-04-07 15:27:18,2024-04-07 16:36:58
"172",NA,23603,NA,0,"start.html",1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-07 16:49:06,2024-04-07 16:49:06
"173",FALSE,89687,"74VAS",945,"start.html - 148.html - start.html - start.html - 148.html - 148.html - 270.html - 392.html - 270.html - 270.html - 469.html - 392.html - 392.html - demosend.html - 469.html - 469.html - demosend.html - thank.html - demosend.html - thank.html - thank.html - thank.html - thank.html - thank.html - thank.html - thank.html - thank.html",27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",35,3.5,4.2,3.8,3.7,3.6,2.3,2.9,3.6,4.1,3.5,1.7,2.4,2,1.4,2.2,2.6,3.7,4,3.9,1.7,3.8,2.2,3.4,2.1,4.4,3.8,4.5,2.5,4.4,2.1,2.2,4.3,3.6,3.7,5,4.9,5,4.4,3.7,4.9,5,"02","Apple%20IPhone%20",NA,"woman","dollar","5000","05","mac","mac",NA,35649,NA,75771,40395,31578,57067,"participate","jk",85,0,50,1,NA,1,1,1,1,1080,1920,2024-04-07 17:00:29,2024-04-07 17:16:14
"174",FALSE,34306,"89LIK",510,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0",20,5,5,5,5,5,5,5,4,4,4,5,5,4,4,3,5,5,2,4,4,4,4,4,2,3,4,3,2,2,2,2,2,3,2,5,3,3,5,4,3,5,"02","Windows%20Laptop",NA,"woman","euro","700","05","win","win",NA,38094,NA,50589,101481,64083,152285,"participate","so",54,0,82,1,NA,1,1,1,1,864,1536,2024-04-07 21:03:16,2024-04-07 21:11:46
"175",NA,47552,NA,0,"start.html",1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-07 22:31:05,2024-04-07 22:31:05
"176",FALSE,68623,"89LIK",1434,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",38,4,4,4,2,4,5,5,4,1,3,5,1,5,2,1,4,2,2,3,1,2,1,2,1,3,5,4,5,4,4,5,5,5,4,5,5,5,4,5,5,5,"04","elderly%20HP%20desktop",NA,"woman","dollar","500","01","win","win",NA,1243793,NA,23460,29207,21861,88588,"participate","jk",59,0,57,1,NA,1,1,1,1,1080,1920,2024-04-08 01:04:43,2024-04-08 01:28:37
"177",FALSE,27787,"89LIK",258,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",26,5,5,4,4,5,5,5,3,2,4,5,4,4,3,3,5,4,3,4,4,3,4,3,3,4,3,2,3,3,1,3,3,3,3,5,4,5,5,4,5,5,"03","Windows%20Laptop",NA,"woman","euro","500","05","win","win",NA,12321,NA,33156,61482,30036,56107,"participate","so",35,0,36,1,NA,1,1,1,1,864,1536,2024-04-08 08:53:42,2024-04-08 08:58:00
"178",FALSE,88300,"89LIK",201,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",21,5,4,4,4,4,2,4,5,5,4,5,5,5,2,2,4,5,5,5,2,4,2,3,4,5,5,4,2,5,2,4,4,4,2,5,4,5,5,5,5,5,"02","Laptop",NA,"woman","euro","1200","01","mac","win",NA,17608,NA,24563,37075,23535,63748,"participate","so",73,0,62,1,NA,1,1,1,1,667,375,2024-04-08 12:00:21,2024-04-08 12:03:42
